BGC0001016	enum
BGC0001017	enum;operons_removed
BGC0001019	enum
BGC0001028	enum
BGC0001029	enum;operons_removed
BGC0001034	annotations_removed
BGC0001035	enum
BGC0001037	annotations_removed
BGC0001038	enum
BGC0001045	operons_removed
BGC0001048	enum
BGC0001049	enum
BGC0001058	enum
BGC0001064	enum
BGC0001066	enum
BGC0001072	enum
BGC0001079	enum
BGC0001080	enum
BGC0001082	enum
BGC0001083	enum
BGC0001090	module_number;enum
BGC0001099	enum
BGC0001101	enum
BGC0001102	enum
BGC0001105	enum;no_taxonomy
BGC0001108	enum;annotations_removed;no_taxonomy
BGC0001110	enum
BGC0001114	operons_removed
BGC0001118	nr_iterations;enum
BGC0001120	enum;annotations_removed
BGC0001123	annotations_removed
BGC0001131	enum
BGC0001133	a_substr_spec.proteinogenic;enum
BGC0001134	annotations_removed
BGC0001135	annotations_removed
BGC0001136	enum
BGC0001137	enum;annotations_removed
BGC0001138	annotations_removed
BGC0001140	enum
BGC0001141	annotations_removed
BGC0001145	annotations_removed
BGC0001147	enum;annotations_removed
BGC0001149	enum
BGC0001150	enum
BGC0001152	enum
BGC0001153	enum
BGC0001154	enum
BGC0001155	enum
BGC0001156	enum
BGC0001160	operons_removed
BGC0001161	operons_removed
BGC0001164	operons_removed
BGC0001165	enum
BGC0001166	enum;annotations_removed
BGC0001169	annotations_removed
BGC0001170	annotations_removed;operons_removed
BGC0001171	annotations_removed;operons_removed
BGC0001172	enum
BGC0001173	annotations_removed
BGC0001174	annotations_removed
BGC0001177	annotations_removed
BGC0001180	enum
BGC0001182	annotations_removed
BGC0001184	annotations_removed
BGC0001185	enum
BGC0001208	enum
BGC0001212	enum
BGC0001221	enum;annotations_removed
BGC0001228	enum;annotations_removed
BGC0001229	operons_removed
BGC0001230	enum
BGC0001231	enum
BGC0001283	enum
BGC0001315	no_taxonomy
BGC0001316	no_taxonomy
BGC0001317	no_taxonomy
BGC0001318	no_taxonomy
BGC0001319	no_taxonomy
BGC0001320	no_taxonomy
BGC0001325	no_taxonomy
BGC0001327	enum
BGC0001328	enum
BGC0001329	enum
BGC0001330	enum
BGC0001331	enum;annotations_removed
BGC0001347	annotations_removed
BGC0001348	enum
BGC0001436	enum
BGC0001437	enum
BGC0001439	annotations_removed
BGC0001440	enum
BGC0001441	enum
BGC0001443	enum
BGC0001445	enum
BGC0001446	enum
BGC0001448	enum
BGC0001449	enum;no_taxonomy
BGC0001450	enum
BGC0001467	enum
BGC0001468	enum;operons_removed
BGC0001469	enum;annotations_removed;operons_removed
BGC0001471	enum
BGC0001473	enum
BGC0001474	enum
BGC0001476	enum
BGC0001479	enum
BGC0001749	no_taxonomy
